"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 06/01/2021 22:10:46",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave generico","Generico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 10 Pescados y mariscos en conserva","028","Atún y sardina en lata","002","DOLORES, ATUN, EN AGUA, LATA DE 140 GR","119.11","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 10 Pescados y mariscos en conserva","028","Atún y sardina en lata","003","TUNY, ATUN, EN AGUA, LATA DE 140 GR","86.07","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 10 Pescados y mariscos en conserva","029","Otros pescados y mariscos en conserva","001","LA GITANA, CALAMARES, EN TROZOS, LATA DE 111 GR","293.24","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 10 Pescados y mariscos en conserva","029","Otros pescados y mariscos en conserva","002","PONTO, MEJILLONES, EN ESCABECHE LATA DE 111 GR","274.32","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 11 Leche pasteurizada y fresca","030","Leche pasteurizada y fresca","001","SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1 LT","19","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 11 Leche pasteurizada y fresca","030","Leche pasteurizada y fresca","002","ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT","16.76","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 11 Leche pasteurizada y fresca","030","Leche pasteurizada y fresca","003","MP, PASTEURIZADA, ENTERA, BOTE DE 3780 ML","15.61","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 11 Leche pasteurizada y fresca","030","Leche pasteurizada y fresca","004","BRONCA, A GRANEL","12","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 11 Leche pasteurizada y fresca","030","Leche pasteurizada y fresca","005","LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT","18.25","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 12 Leche procesada","031","Leche en polvo","001","NIDO, ENTERA, FORTIFICADA, LATA DE 360 GR","142.28","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 12 Leche procesada","031","Leche en polvo","002","NESTLE, DESCREMADA, SVELTY, FIGURA 0%, ENVASE DE 360 GR","135.83","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 12 Leche procesada","032","Leche evaporada, condensada y maternizada","001","SMA, MATERNIZADA, GOLD, ETAPA 1, LATA DE 400 GR","527.5","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 12 Leche procesada","032","Leche evaporada, condensada y maternizada","002","CARNATION CLAVEL, EVAPORADA, LATA DE 339 ML","34.66","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 12 Leche procesada","032","Leche evaporada, condensada y maternizada","003","LA LECHERA, CONDENSADA, LATA DE 387 GR","39.47","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","033","Yogurt","001","DANONE, BEBIBLE, FRESA, BOTE DE 240 GR","32.08","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","033","Yogurt","002","ALPURA, BATIDO, FRESA, BOTE DE 1 KG","25.58","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","033","Yogurt","003","YOPLAIT, BATIDO, FRUTAS, BOTE DE 1 KG","32","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","034","Queso fresco","001","FRANJA, PANELA, A GRANEL","138","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","034","Queso fresco","002","CHILCHOTA, CANASTO, A GRANEL","100","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","035","Otros quesos","001","NOCHE BUENA, GOUDA, PAQ DE 450 GR","167.22","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","035","Otros quesos","002","ESMERALDA, MOZZARELLA, A GRANEL","182.13","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","036","Queso Oaxaca o asadero","001","LOS GÜEROS, OAXACA, A GRANEL","77","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","036","Queso Oaxaca o asadero","002","LALA, OAXACA, PAQ DE 400 GR","115","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","037","Crema de leche","001","ALPURA, ACIDA, VASO DE 200 ML","61","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","037","Crema de leche","002","NATURAL, A GRANEL","52","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","038","Queso manchego o Chihuahua","001","LOS ANDES, CHIHUAHUA, PAQ DE 500 GR","218.5","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","038","Queso manchego o Chihuahua","002","NOCHEBUENA, MANCHEGO, PAQ DE 400 GR","178.13","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","039","Helados","001","DE LECHE, VAINILLA, BOTE DE 500 ML","120","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","039","Helados","002","HOLANDA, DE LECHE, KISSES, BOTE DE 1 LT","61.25","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","040","Mantequilla","001","CHIPILO, S/SAL, BARRA DE 90 GR","140","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","040","Mantequilla","002","GLORIA, S/SAL, BARRA DE 225 GR","173","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","041","Queso amarillo","001","KRAFT, AMERICANO, SINGLES, PAQ DE 144 GR","161.81","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","041","Queso amarillo","002","LALA, AMERICANO, PAQ DE 144 GR","125","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 14 Huevo","042","Huevo","001","BLANCO, A GRANEL","27.25","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 14 Huevo","042","Huevo","002","SAN JUAN, BLANCO, PAQ DE 18 PZAS","38.93","1","PAQ",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 14 Huevo","042","Huevo","003","BLANCO, A GRANEL","27","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.5. Aceites y grasas comestibles"," 15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","001","NUTRIOLI, ACEITE VEGETAL, DE SOYA, BOTELLA DE 946 ML","27.44","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.5. Aceites y grasas comestibles"," 15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","002","INCA, MANTECA VEGETAL, PAQ DE 1 KG","34.8","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.5. Aceites y grasas comestibles"," 15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","003","OLEICO, ACEITE DE CARTAMO, PAQ DE 2 BOTELLAS DE 1892 ML","44.66","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.5. Aceites y grasas comestibles"," 15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","004","CAPULLO, ACEITE DE CANOLA, BOTELLA DE 1 LT","26","1","LT",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.5. Aceites y grasas comestibles"," 15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","005","PRIMAVERA, MARGARINA, S/SAL, BARRA DE 400 GR","115.88","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","044","Manzana","001","GOLDEN DELICIOUS, A GRANEL","33.5","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","044","Manzana","002","GOLDEN DELICIOUS, IMPORTADA, A GRANEL","46.1","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","044","Manzana","003","GALA, A GRANEL","34.9","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","044","Manzana","004","GOLDEN DELICIOUS, A GRANEL","28","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","045","Plátanos","001","TABASCO, A GRANEL","15.8","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","045","Plátanos","002","TABASCO, A GRANEL","14.9","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","045","Plátanos","003","MACHO, A GRANEL","12.5","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","045","Plátanos","004","TABASCO, A GRANEL","16","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","046","Aguacate","001","HASS, A GRANEL","40","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","046","Aguacate","002","HASS, A GRANEL","49.55","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","046","Aguacate","003","HASS, A GRANEL","43.5","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","046","Aguacate","004","HASS, A GRANEL","41.25","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","001","MANGO, MANILA, A GRANEL","29.43","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","002","MANGO, PARAISO, A GRANEL","21.65","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","003","MANDARINA, A GRANEL","10","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","004","ALTEA, O/FRUTAS, TAMARINDO, BOLSA DE 500 GR","73","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","005","KIWI, A GRANEL","95.95","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","006","TORONJA, ROJA, A GRANEL","22.38","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","007","TORONJA, ROJA, A GRANEL","12.25","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","008","JICAMA, A GRANEL","10.5","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","009","MANGO, MANILA, A GRANEL","15.75","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","010","MANGO, ATAULFO, A GRANEL","13.63","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","048","Papaya","001","MARADOL, A GRANEL","26.23","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","048","Papaya","002","MARADOL, A GRANEL","22.11","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","048","Papaya","003","MARADOL, A GRANEL","18.5","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","048","Papaya","004","MARADOL, A GRANEL","18.25","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","049","Naranja","001","VALENCIA, A GRANEL","10.9","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","049","Naranja","002","VALENCIA, A GRANEL","8.13","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","049","Naranja","003","VALENCIA, A GRANEL","6.55","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","049","Naranja","004","VALENCIA, A GRANEL","8","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","050","Limón","001","AGRIO, A GRANEL","45.8","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","050","Limón","002","AGRIO, A GRANEL","31.8","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","050","Limón","003","AGRIO, A GRANEL","26.25","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","050","Limón","004","AGRIO, A GRANEL","24","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","051","Melón","001","CHINO, A GRANEL","25.78","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","051","Melón","002","CHINO, A GRANEL","15.94","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","051","Melón","003","CHINO, A GRANEL","13.5","1","PZA",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","051","Melón","004","CHINO, A GRANEL","18.65","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","052","Uva","001","RED GLOBO, ROJA, A GRANEL","60","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","052","Uva","002","THOMPSON, BLANCA, S/SEMILLA, A GRANEL","100","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","052","Uva","003","RED GLOBO, ROJA, A GRANEL","61.25","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","052","Uva","004","RED GLOBO, ROJA, A GRANEL","65.1","1","KG",""
"2018","04","21/05/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","053","Pera","001","D´ANJOU, A GRANEL","32.9","1","KG",""
